date,hour,day_of_week,is_weekend,month,is_public_holiday,avg_speed_kmh,traffic_volume_veh_per_hr,road_capacity_veh_per_hr,vc_ratio,temperature_celsius,rainfall_mm_per_hr,humidity_percent,wind_speed_kmh,air_quality_index_aqi,tourist_arrival_index,school_hour_flag,workday_flag,special_event_type
2025-07-18,4,Friday,0,7,0,49.0,2001,4800,0.416875,25.5,0.0,95,8.4,58,0.88,0,1,world_aquatics_food_fest
2025-07-18,5,Friday,0,7,0,50.2,1942,4800,0.40458333333333335,25.9,0.0,94,8.9,58,0.88,0,1,world_aquatics_food_fest
2025-07-18,6,Friday,0,7,0,51.4,2036,4800,0.4241666666666667,26.5,0.0,93,9.4,57,0.88,0,1,world_aquatics_food_fest
2025-07-18,7,Friday,0,7,0,32.2,2025,4800,0.421875,27.3,0.0,91,9.9,56,0.88,1,1,world_aquatics_food_fest
2025-07-18,8,Friday,0,7,0,28.8,1830,4800,0.38125,28.0,0.0,89,10.4,55,0.88,1,1,world_aquatics_food_fest
2025-07-18,9,Friday,0,7,0,30.5,1947,4800,0.405625,28.7,0.0,87,10.9,55,0.88,1,1,world_aquatics_food_fest
2025-07-18,10,Friday,0,7,0,43.4,1827,4800,0.380625,29.7,0.0,85,11.4,54,0.88,0,1,world_aquatics_food_fest
2025-07-18,11,Friday,0,7,0,45.7,2806,4800,0.5845833333333333,30.7,0.0,83,11.9,54,0.88,0,1,world_aquatics_food_fest
2025-07-17,7,Thursday,0,7,0,32.4,1912,4800,0.3983333333333333,27.3,17.11,91,9.9,56,0.88,1,1,world_aquatics_food_fest
2025-07-18,12,Friday,0,7,0,46.5,2003,4800,0.41729166666666667,31.7,0.0,82,12.4,55,0.88,0,1,world_aquatics_food_fest
2025-07-18,13,Friday,0,7,0,46.8,2467,4800,0.5139583333333333,32.2,0.0,81,12.2,55,0.88,0,1,world_aquatics_food_fest
2025-07-18,14,Friday,0,7,0,46.4,2654,4800,0.5529166666666666,32.2,0.0,82,11.7,56,0.88,0,1,world_aquatics_food_fest
2025-07-18,15,Friday,0,7,0,45.1,2050,4800,0.4270833333333333,31.7,0.0,84,11.2,56,0.88,0,1,world_aquatics_food_fest
2025-07-18,19,Friday,0,7,0,31.6,2001,4800,0.416875,29.2,0.0,90,9.2,58,0.88,0,1,world_aquatics_food_fest
2025-07-18,20,Friday,0,7,0,39.9,2809,4800,0.5852083333333333,28.2,0.0,91,8.7,59,0.88,0,1,world_aquatics_food_fest
2025-07-18,21,Friday,0,7,0,41.3,2195,4800,0.45729166666666665,27.2,0.0,92,8.2,59,0.88,0,1,world_aquatics_food_fest
2025-07-18,22,Friday,0,7,0,42.7,2211,4800,0.460625,26.2,0.0,93,7.7,60,0.88,0,1,world_aquatics_food_fest
2025-07-18,23,Friday,0,7,0,43.8,2016,4800,0.42,25.7,0.0,93,7.2,60,0.88,0,1,world_aquatics_food_fest
2025-07-19,0,Saturday,1,7,0,48.0,1965,4800,0.409375,26.0,0.0,93,8.2,58,0.89,0,0,world_aquatics_food_fest
2025-07-19,1,Saturday,1,7,0,49.0,1861,4800,0.3877083333333333,25.8,0.0,94,7.8,59,0.89,0,0,world_aquatics_food_fest
2025-07-19,2,Saturday,1,7,0,50.0,1992,4800,0.415,25.6,0.0,94,7.4,60,0.89,0,0,world_aquatics_food_fest
2025-07-19,3,Saturday,1,7,0,51.0,1922,4800,0.40041666666666664,25.5,0.0,94,7.9,59,0.89,0,0,world_aquatics_food_fest
2025-07-19,4,Saturday,1,7,0,52.0,2058,4800,0.42875,25.5,0.0,94,8.4,58,0.89,0,0,world_aquatics_food_fest
2025-07-19,5,Saturday,1,7,0,53.0,2015,4800,0.4197916666666667,25.9,0.0,93,8.9,58,0.89,0,0,world_aquatics_food_fest
2025-07-19,6,Saturday,1,7,0,54.0,2006,4800,0.41791666666666666,26.5,0.0,92,9.4,57,0.89,0,0,world_aquatics_food_fest
2025-07-19,7,Saturday,1,7,0,55.0,1838,4800,0.3829166666666667,27.3,0.0,90,9.9,56,0.89,0,0,world_aquatics_food_fest
2025-07-19,8,Saturday,1,7,0,56.0,2011,4800,0.4189583333333333,28.0,0.0,88,10.4,55,0.89,0,0,world_aquatics_food_fest
2025-07-19,9,Saturday,1,7,0,57.0,2010,4800,0.41875,28.7,0.0,86,10.9,55,0.89,0,0,world_aquatics_food_fest
2025-07-19,10,Saturday,1,7,0,58.0,2003,4800,0.41729166666666667,29.7,0.0,84,11.4,54,0.89,0,0,world_aquatics_food_fest
2025-07-19,11,Saturday,1,7,0,59.0,2749,4800,0.5727083333333334,30.7,0.0,82,11.9,54,0.89,0,0,world_aquatics_food_fest
2025-07-19,12,Saturday,1,7,0,60.0,2827,4800,0.5889583333333334,31.7,0.0,81,12.4,55,0.89,0,0,world_aquatics_food_fest
2025-07-19,13,Saturday,1,7,0,60.5,2830,4800,0.5895833333333333,32.2,0.0,80,12.2,55,0.89,0,0,world_aquatics_food_fest
2025-07-19,14,Saturday,1,7,0,61.0,1967,4800,0.40979166666666667,32.2,0.0,81,11.7,56,0.89,0,0,world_aquatics_food_fest
2025-07-19,15,Saturday,1,7,0,61.5,2010,4800,0.41875,31.7,0.0,83,11.2,56,0.89,0,0,world_aquatics_food_fest
2025-07-19,16,Saturday,1,7,0,62.0,1856,4800,0.38666666666666666,31.2,0.0,85,10.7,57,0.89,0,0,world_aquatics_food_fest
2025-07-19,17,Saturday,1,7,0,62.5,1864,4800,0.3883333333333333,30.7,0.0,87,10.2,57,0.89,0,0,world_aquatics_food_fest
2025-07-19,18,Saturday,1,7,0,63.0,2312,4800,0.4816666666666667,30.2,0.0,88,9.7,58,0.89,0,0,world_aquatics_food_fest
2025-07-19,19,Saturday,1,7,0,63.5,2688,4800,0.56,29.2,0.0,89,9.2,58,0.89,0,0,world_aquatics_food_fest
2025-07-19,20,Saturday,1,7,0,64.0,2497,4800,0.5202083333333334,28.2,0.0,90,8.7,59,0.89,0,0,world_aquatics_food_fest
2025-07-19,21,Saturday,1,7,0,64.5,2016,4800,0.42,27.2,0.0,91,8.2,59,0.89,0,0,world_aquatics_food_fest
2025-07-19,22,Saturday,1,7,0,65.0,2757,4800,0.574375,26.2,0.0,92,7.7,60,0.89,0,0,world_aquatics_food_fest
2025-07-19,23,Saturday,1,7,0,65.5,1893,4800,0.394375,25.7,0.0,92,7.2,60,0.89,0,0,world_aquatics_food_fest
2025-07-20,0,Sunday,1,7,0,56.0,2070,4800,0.43125,26.0,0.0,93,8.2,58,0.89,0,0,world_aquatics_food_fest
2025-07-20,1,Sunday,1,7,0,57.0,1964,4800,0.4091666666666667,25.8,0.0,94,7.8,59,0.89,0,0,world_aquatics_food_fest
2025-07-20,2,Sunday,1,7,0,58.0,2052,4800,0.4275,25.6,0.0,94,7.4,60,0.89,0,0,world_aquatics_food_fest
2025-07-20,3,Sunday,1,7,0,59.0,2087,4800,0.4347916666666667,25.5,0.0,94,7.9,59,0.89,0,0,world_aquatics_food_fest
2025-07-20,4,Sunday,1,7,0,60.0,2036,4800,0.4241666666666667,25.5,0.0,94,8.4,58,0.89,0,0,world_aquatics_food_fest
2025-07-20,5,Sunday,1,7,0,61.0,1893,4800,0.394375,25.9,0.0,93,8.9,58,0.89,0,0,world_aquatics_food_fest
2025-07-20,6,Sunday,1,7,0,62.0,2092,4800,0.43583333333333335,26.5,0.0,92,9.4,57,0.89,0,0,world_aquatics_food_fest
2025-07-20,7,Sunday,1,7,0,63.0,1872,4800,0.39,27.3,0.0,90,9.9,56,0.89,0,0,world_aquatics_food_fest
2025-07-20,8,Sunday,1,7,0,64.0,1920,4800,0.4,28.0,0.0,88,10.4,55,0.89,0,0,world_aquatics_food_fest
2025-07-20,9,Sunday,1,7,0,65.0,2010,4800,0.41875,28.7,0.0,86,10.9,55,0.89,0,0,world_aquatics_food_fest
2025-07-20,10,Sunday,1,7,0,66.0,1820,4800,0.37916666666666665,29.7,0.0,84,11.4,54,0.89,0,0,world_aquatics_food_fest
2025-07-20,12,Sunday,1,7,0,68.0,2326,4800,0.4845833333333333,31.7,0.0,81,12.4,55,0.89,0,0,world_aquatics_food_fest
2025-07-20,15,Sunday,1,7,0,69.5,2049,4800,0.426875,31.7,0.0,83,11.2,56,0.89,0,0,world_aquatics_food_fest
2025-07-20,16,Sunday,1,7,0,70.0,1957,4800,0.40770833333333334,31.2,0.0,85,10.7,57,0.89,0,0,world_aquatics_food_fest
2025-07-20,17,Sunday,1,7,0,70.5,1900,4800,0.3958333333333333,30.7,0.0,87,10.2,57,0.89,0,0,world_aquatics_food_fest
2025-07-20,18,Sunday,1,7,0,71.0,2219,4800,0.46229166666666666,30.2,0.0,88,9.7,58,0.89,0,0,world_aquatics_food_fest
2025-07-20,19,Sunday,1,7,0,71.5,2014,4800,0.4195833333333333,29.2,0.0,89,9.2,58,0.89,0,0,world_aquatics_food_fest
2025-07-20,20,Sunday,1,7,0,72.0,2656,4800,0.5533333333333333,28.2,0.0,90,8.7,59,0.89,0,0,world_aquatics_food_fest
2025-07-20,21,Sunday,1,7,0,72.5,2089,4800,0.4352083333333333,27.2,0.0,91,8.2,59,0.89,0,0,world_aquatics_food_fest
2025-07-20,22,Sunday,1,7,0,73.0,2596,4800,0.5408333333333334,26.2,0.0,92,7.7,60,0.89,0,0,world_aquatics_food_fest
2025-07-20,23,Sunday,1,7,0,73.5,1900,4800,0.3958333333333333,25.7,0.0,92,7.2,60,0.89,0,0,world_aquatics_food_fest
2025-07-21,0,Monday,0,7,0,44.6,2037,4800,0.424375,26.0,0.0,94,8.2,58,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,1,Monday,0,7,0,45.8,1847,4800,0.38479166666666664,25.8,0.0,95,7.8,59,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,2,Monday,0,7,0,47.0,2081,4800,0.43354166666666666,25.6,0.0,95,7.4,60,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,3,Monday,0,7,0,48.2,1891,4800,0.39395833333333335,25.5,0.0,95,7.9,59,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,4,Monday,0,7,0,49.4,2027,4800,0.4222916666666667,25.5,0.0,95,8.4,58,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,5,Monday,0,7,0,50.6,2037,4800,0.424375,25.9,0.0,94,8.9,58,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,6,Monday,0,7,0,51.8,1945,4800,0.40520833333333334,26.5,0.0,93,9.4,57,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,7,Monday,0,7,0,32.4,1858,4800,0.38708333333333333,27.3,0.0,91,9.9,56,0.89,1,1,racial_harmony_world_aquatics
2025-07-21,8,Monday,0,7,0,29.0,1946,4800,0.40541666666666665,28.0,0.0,89,10.4,55,0.89,1,1,racial_harmony_world_aquatics
2025-07-21,9,Monday,0,7,0,30.7,1904,4800,0.39666666666666667,28.7,0.0,87,10.9,55,0.89,1,1,racial_harmony_world_aquatics
2025-07-21,10,Monday,0,7,0,43.4,2027,4800,0.4222916666666667,29.7,0.0,85,11.4,54,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,11,Monday,0,7,0,45.7,2549,4800,0.5310416666666666,30.7,0.0,83,11.9,54,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,12,Monday,0,7,0,46.5,2015,4800,0.4197916666666667,31.7,0.0,82,12.4,55,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,13,Monday,0,7,0,46.8,2292,4800,0.4775,32.2,0.0,81,12.2,55,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,14,Monday,0,7,0,46.4,2096,4800,0.43666666666666665,32.2,0.0,82,11.7,56,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,15,Monday,0,7,0,45.1,1822,4800,0.37958333333333333,31.7,0.0,84,11.2,56,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,16,Monday,0,7,0,43.9,1885,4800,0.3927083333333333,31.2,0.0,86,10.7,57,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,17,Monday,0,7,0,31.8,1847,4800,0.38479166666666664,30.7,0.0,88,10.2,57,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,18,Monday,0,7,0,28.4,2180,4800,0.45416666666666666,30.2,0.0,89,9.7,58,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,19,Monday,0,7,0,31.6,2610,4800,0.54375,29.2,0.0,90,9.2,58,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,20,Monday,0,7,0,39.9,2840,4800,0.5916666666666667,28.2,0.0,91,8.7,59,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,21,Monday,0,7,0,41.3,2096,4800,0.43666666666666665,27.2,0.0,92,8.2,59,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,22,Monday,0,7,0,42.7,2068,4800,0.43083333333333335,26.2,0.0,93,7.7,60,0.89,0,1,racial_harmony_world_aquatics
2025-07-21,23,Monday,0,7,0,43.8,2028,4800,0.4225,25.7,0.0,93,7.2,60,0.89,0,1,racial_harmony_world_aquatics
2025-08-04,9,Monday,0,8,0,30.7,1991,4800,0.41479166666666667,28.7,0.0,87,10.9,55,0.8,1,1,none
2025-08-04,10,Monday,0,8,0,43.4,1999,4800,0.4164583333333333,29.7,0.0,85,11.4,54,0.8,0,1,none
2025-08-04,11,Monday,0,8,0,45.7,2599,4800,0.5414583333333334,30.7,0.0,83,11.9,54,0.8,0,1,none
2025-08-04,12,Monday,0,8,0,46.5,2779,4800,0.5789583333333334,31.7,0.0,82,12.4,55,0.8,0,1,none
2025-08-04,13,Monday,0,8,0,46.8,2015,4800,0.4197916666666667,32.2,0.0,81,12.2,55,0.8,0,1,none
2025-08-04,14,Monday,0,8,0,46.4,2528,4800,0.5266666666666666,32.2,0.0,82,11.7,56,0.8,0,1,none
2025-08-04,16,Monday,0,8,0,43.9,1979,4800,0.41229166666666667,31.2,0.0,86,10.7,57,0.8,0,1,none
2025-08-04,17,Monday,0,8,0,31.8,1893,4800,0.394375,30.7,0.0,88,10.2,57,0.8,0,1,none
2025-08-04,18,Monday,0,8,0,28.4,2056,4800,0.42833333333333334,30.2,0.0,89,9.7,58,0.8,0,1,none
2025-08-04,19,Monday,0,8,0,31.6,2546,4800,0.5304166666666666,29.2,0.0,90,9.2,58,0.8,0,1,none
2025-08-04,20,Monday,0,8,0,39.9,2043,4800,0.425625,28.2,0.0,91,8.7,59,0.8,0,1,none
2025-08-05,3,Tuesday,0,8,0,48.2,2072,4800,0.43166666666666664,25.5,0.0,95,7.9,59,0.8,0,1,none
2025-08-05,5,Tuesday,0,8,0,50.6,1843,4800,0.38395833333333335,25.9,0.0,94,8.9,58,0.8,0,1,none
2025-08-05,6,Tuesday,0,8,0,51.8,1803,4800,0.375625,26.5,0.0,93,9.4,57,0.8,0,1,none
2025-08-05,7,Tuesday,0,8,0,32.4,1964,4800,0.4091666666666667,27.3,0.0,91,9.9,56,0.8,1,1,none
2025-08-05,8,Tuesday,0,8,0,29.0,1928,4800,0.40166666666666667,28.0,0.0,89,10.4,55,0.8,1,1,none
2025-08-05,9,Tuesday,0,8,0,30.7,2071,4800,0.43145833333333333,28.7,0.0,87,10.9,55,0.8,1,1,none
2025-08-05,10,Tuesday,0,8,0,43.4,1933,4800,0.40270833333333333,29.7,0.0,85,11.4,54,0.8,0,1,none
2025-08-05,11,Tuesday,0,8,0,45.7,2181,4800,0.454375,30.7,0.0,83,11.9,54,0.8,0,1,none
2025-08-05,12,Tuesday,0,8,0,46.5,2272,4800,0.47333333333333333,31.7,0.0,82,12.4,55,0.8,0,1,none
2025-08-05,14,Tuesday,0,8,0,46.4,2340,4800,0.4875,32.2,0.0,82,11.7,56,0.8,0,1,none
2025-08-05,15,Tuesday,0,8,0,45.1,1949,4800,0.4060416666666667,31.7,0.0,84,11.2,56,0.8,0,1,none
2025-08-05,18,Tuesday,0,8,0,28.4,2434,4800,0.5070833333333333,30.2,0.0,89,9.7,58,0.8,0,1,none
2025-08-05,20,Tuesday,0,8,0,39.9,2257,4800,0.47020833333333334,28.2,0.0,91,8.7,59,0.8,0,1,none
2025-08-05,21,Tuesday,0,8,0,41.3,2164,4800,0.4508333333333333,27.2,0.0,92,8.2,59,0.8,0,1,none
2025-08-05,22,Tuesday,0,8,0,42.7,2404,4800,0.5008333333333334,26.2,0.0,93,7.7,60,0.8,0,1,none
2025-08-05,23,Tuesday,0,8,0,43.8,1803,4800,0.375625,25.7,0.0,93,7.2,60,0.8,0,1,none
2025-08-06,0,Wednesday,0,8,0,44.4,2068,4800,0.43083333333333335,26.0,0.0,94,8.2,58,0.81,0,1,none
2025-08-06,2,Wednesday,0,8,0,46.8,1933,4800,0.40270833333333333,25.6,0.0,95,7.4,60,0.81,0,1,none
2025-08-06,3,Wednesday,0,8,0,47.8,1873,4800,0.3902083333333333,25.5,0.0,95,7.9,59,0.81,0,1,none
2025-08-06,4,Wednesday,0,8,0,49.0,1858,4800,0.38708333333333333,25.5,0.0,95,8.4,58,0.81,0,1,none
2025-08-06,5,Wednesday,0,8,0,50.2,2094,4800,0.43625,25.9,0.0,94,8.9,58,0.81,0,1,none
2025-08-06,6,Wednesday,0,8,0,51.4,1938,4800,0.40375,26.5,0.0,93,9.4,57,0.81,0,1,none
2025-08-06,7,Wednesday,0,8,0,32.2,1848,4800,0.385,27.3,0.0,91,9.9,56,0.81,1,1,none
2025-08-06,8,Wednesday,0,8,0,28.8,2085,4800,0.434375,28.0,0.0,89,10.4,55,0.81,1,1,none
2025-08-06,9,Wednesday,0,8,0,30.5,1808,4800,0.37666666666666665,28.7,0.0,87,10.9,55,0.81,1,1,none
2025-08-06,10,Wednesday,0,8,0,43.4,2037,4800,0.424375,29.7,0.0,85,11.4,54,0.81,0,1,none
2025-08-06,11,Wednesday,0,8,0,45.7,2559,4800,0.533125,30.7,0.0,83,11.9,54,0.81,0,1,none
2025-08-06,12,Wednesday,0,8,0,46.5,1969,4800,0.41020833333333334,31.7,0.0,82,12.4,55,0.81,0,1,none
2025-08-06,14,Wednesday,0,8,0,46.4,2784,4800,0.58,32.2,0.0,82,11.7,56,0.81,0,1,none
2025-08-06,15,Wednesday,0,8,0,45.1,2094,4800,0.43625,31.7,0.0,84,11.2,56,0.81,0,1,none
2025-08-06,16,Wednesday,0,8,0,43.9,1836,4800,0.3825,31.2,0.0,86,10.7,57,0.81,0,1,none
2025-08-06,17,Wednesday,0,8,0,31.8,2071,4800,0.43145833333333333,30.7,0.0,88,10.2,57,0.81,0,1,none
2025-08-06,18,Wednesday,0,8,0,28.4,1985,4800,0.41354166666666664,30.2,0.0,89,9.7,58,0.81,0,1,none
2025-08-06,20,Wednesday,0,8,0,39.9,2460,4800,0.5125,28.2,0.0,91,8.7,59,0.81,0,1,none
2025-08-06,21,Wednesday,0,8,0,41.3,2407,4800,0.5014583333333333,27.2,0.0,92,8.2,59,0.81,0,1,none
2025-08-06,22,Wednesday,0,8,0,42.7,2343,4800,0.488125,26.2,0.0,93,7.7,60,0.81,0,1,none
2025-08-06,23,Wednesday,0,8,0,43.8,1825,4800,0.3802083333333333,25.7,0.0,93,7.2,60,0.81,0,1,none
2025-08-07,0,Thursday,0,8,0,44.6,1937,4800,0.4035416666666667,26.0,0.0,94,8.2,58,0.82,0,1,national_day_buildup
2025-08-07,1,Thursday,0,8,0,45.8,1910,4800,0.39791666666666664,25.8,0.0,95,7.8,59,0.82,0,1,national_day_buildup
2025-08-07,2,Thursday,0,8,0,47.0,2078,4800,0.43291666666666667,25.6,0.0,95,7.4,60,0.82,0,1,national_day_buildup
2025-08-05,13,Tuesday,0,8,0,46.8,1955,4800,0.40729166666666666,32.2,2.65,81,12.2,55,0.8,0,1,none
2025-08-05,17,Tuesday,0,8,0,31.8,1878,4800,0.39125,30.7,6.31,88,10.2,57,0.8,0,1,none
2025-08-06,13,Wednesday,0,8,0,46.8,2526,4800,0.52625,32.2,3.11,81,12.2,55,0.81,0,1,none
2025-08-07,3,Thursday,0,8,0,48.2,1950,4800,0.40625,25.5,0.0,95,7.9,59,0.82,0,1,national_day_buildup
2025-08-07,4,Thursday,0,8,0,49.4,1986,4800,0.41375,25.5,0.0,95,8.4,58,0.82,0,1,national_day_buildup
2025-08-07,5,Thursday,0,8,0,50.6,1984,4800,0.41333333333333333,25.9,0.0,94,8.9,58,0.82,0,1,national_day_buildup
2025-08-07,6,Thursday,0,8,0,51.8,1919,4800,0.39979166666666666,26.5,0.0,93,9.4,57,0.82,0,1,national_day_buildup
2025-08-07,7,Thursday,0,8,0,32.4,1936,4800,0.4033333333333333,27.3,0.0,91,9.9,56,0.82,1,1,national_day_buildup
2025-08-07,8,Thursday,0,8,0,29.0,2027,4800,0.4222916666666667,28.0,0.0,89,10.4,55,0.82,1,1,national_day_buildup
2025-08-07,9,Thursday,0,8,0,30.7,1867,4800,0.38895833333333335,28.7,0.0,87,10.9,55,0.82,1,1,national_day_buildup
2025-08-07,10,Thursday,0,8,0,43.4,1892,4800,0.39416666666666667,29.7,0.0,85,11.4,54,0.82,0,1,national_day_buildup
2025-08-07,11,Thursday,0,8,0,45.7,2796,4800,0.5825,30.7,0.0,83,11.9,54,0.82,0,1,national_day_buildup
2025-08-07,14,Thursday,0,8,0,46.4,2558,4800,0.5329166666666667,32.2,0.0,82,11.7,56,0.82,0,1,national_day_buildup
2025-08-07,15,Thursday,0,8,0,45.1,1998,4800,0.41625,31.7,0.0,84,11.2,56,0.82,0,1,national_day_buildup
2025-08-07,16,Thursday,0,8,0,43.9,1946,4800,0.40541666666666665,31.2,0.0,86,10.7,57,0.82,0,1,national_day_buildup
2025-08-07,17,Thursday,0,8,0,31.8,1897,4800,0.39520833333333333,30.7,0.0,88,10.2,57,0.82,0,1,national_day_buildup
2025-08-07,18,Thursday,0,8,0,28.4,2489,4800,0.5185416666666667,30.2,0.0,89,9.7,58,0.82,0,1,national_day_buildup
2025-08-07,19,Thursday,0,8,0,31.6,1995,4800,0.415625,29.2,0.0,90,9.2,58,0.82,0,1,national_day_buildup
2025-08-07,20,Thursday,0,8,0,39.9,2842,4800,0.5920833333333333,28.2,0.0,91,8.7,59,0.82,0,1,national_day_buildup
2025-08-07,21,Thursday,0,8,0,41.3,2486,4800,0.5179166666666667,27.2,0.0,92,8.2,59,0.82,0,1,national_day_buildup
2025-08-07,22,Thursday,0,8,0,42.7,2638,4800,0.5495833333333333,26.2,0.0,93,7.7,60,0.82,0,1,national_day_buildup
2025-08-07,23,Thursday,0,8,0,43.8,2030,4800,0.42291666666666666,25.7,0.0,93,7.2,60,0.82,0,1,national_day_buildup
2025-08-08,1,Friday,0,8,0,45.6,1817,4800,0.37854166666666667,25.8,0.0,95,7.8,59,0.83,0,1,ndp_buildup
2025-08-08,2,Friday,0,8,0,46.8,2055,4800,0.428125,25.6,0.0,95,7.4,60,0.83,0,1,ndp_buildup
2025-08-08,4,Friday,0,8,0,49.0,1909,4800,0.39770833333333333,25.5,0.0,95,8.4,58,0.83,0,1,ndp_buildup
2025-08-08,5,Friday,0,8,0,50.2,1898,4800,0.3954166666666667,25.9,0.0,94,8.9,58,0.83,0,1,ndp_buildup
2025-08-08,6,Friday,0,8,0,51.4,2000,4800,0.4166666666666667,26.5,0.0,93,9.4,57,0.83,0,1,ndp_buildup
2025-08-08,7,Friday,0,8,0,32.2,2035,4800,0.4239583333333333,27.3,0.0,91,9.9,56,0.83,1,1,ndp_buildup
2025-08-08,8,Friday,0,8,0,28.8,1866,4800,0.38875,28.0,0.0,89,10.4,55,0.83,1,1,ndp_buildup
2025-08-08,9,Friday,0,8,0,30.5,2065,4800,0.43020833333333336,28.7,0.0,87,10.9,55,0.83,1,1,ndp_buildup
2025-08-08,10,Friday,0,8,0,43.4,1938,4800,0.40375,29.7,0.0,85,11.4,54,0.83,0,1,ndp_buildup
2025-08-08,11,Friday,0,8,0,45.7,2056,4800,0.42833333333333334,30.7,0.0,83,11.9,54,0.83,0,1,ndp_buildup
2025-08-08,12,Friday,0,8,0,46.5,2811,4800,0.585625,31.7,0.0,82,12.4,55,0.83,0,1,ndp_buildup
2025-08-08,13,Friday,0,8,0,46.8,2246,4800,0.46791666666666665,32.2,0.0,81,12.2,55,0.83,0,1,ndp_buildup
2025-08-08,14,Friday,0,8,0,46.4,2129,4800,0.44354166666666667,32.2,0.0,82,11.7,56,0.83,0,1,ndp_buildup
2025-08-08,15,Friday,0,8,0,45.1,1837,4800,0.3827083333333333,31.7,0.0,84,11.2,56,0.83,0,1,ndp_buildup
2025-08-08,16,Friday,0,8,0,43.9,2019,4800,0.420625,31.2,0.0,86,10.7,57,0.83,0,1,ndp_buildup
2025-08-08,17,Friday,0,8,0,31.8,1890,4800,0.39375,30.7,0.0,88,10.2,57,0.83,0,1,ndp_buildup
2025-08-08,18,Friday,0,8,0,28.4,2190,4800,0.45625,30.2,0.0,89,9.7,58,0.83,0,1,ndp_buildup
2025-08-08,19,Friday,0,8,0,31.6,2475,4800,0.515625,29.2,0.0,90,9.2,58,0.83,0,1,ndp_buildup
2025-08-08,20,Friday,0,8,0,39.9,2129,4800,0.44354166666666667,28.2,0.0,91,8.7,59,0.83,0,1,ndp_buildup
2025-08-08,21,Friday,0,8,0,41.3,2177,4800,0.4535416666666667,27.2,0.0,92,8.2,59,0.83,0,1,ndp_buildup
2025-08-08,22,Friday,0,8,0,42.7,2164,4800,0.4508333333333333,26.2,0.0,93,7.7,60,0.83,0,1,ndp_buildup
2025-08-08,23,Friday,0,8,0,43.8,2036,4800,0.4241666666666667,25.7,0.0,93,7.2,60,0.83,0,1,ndp_buildup
2025-08-09,0,Saturday,1,8,1,48.0,1943,4800,0.40479166666666666,26.0,0.0,93,8.2,58,0.87,0,0,national_day_parade
2025-08-09,1,Saturday,1,8,1,49.0,1835,4800,0.38229166666666664,25.8,0.0,94,7.8,59,0.87,0,0,national_day_parade
2025-08-09,2,Saturday,1,8,1,50.0,2002,4800,0.4170833333333333,25.6,0.0,94,7.4,60,0.87,0,0,national_day_parade
2025-08-09,3,Saturday,1,8,1,51.0,2009,4800,0.41854166666666665,25.5,0.0,94,7.9,59,0.87,0,0,national_day_parade
2025-08-09,4,Saturday,1,8,1,52.0,2009,4800,0.41854166666666665,25.5,0.0,94,8.4,58,0.87,0,0,national_day_parade
2025-08-08,3,Friday,0,8,0,47.8,2084,4800,0.43416666666666665,25.5,1.17,95,7.9,59,0.83,0,1,ndp_buildup
2025-08-09,6,Saturday,1,8,1,54.0,1994,4800,0.41541666666666666,26.5,0.0,92,9.4,57,0.87,0,0,national_day_parade
2025-08-09,7,Saturday,1,8,1,55.0,1964,4800,0.4091666666666667,27.3,0.0,90,9.9,56,0.87,0,0,national_day_parade
2025-08-09,8,Saturday,1,8,1,56.0,1912,4800,0.3983333333333333,28.0,0.0,88,10.4,55,0.87,0,0,national_day_parade
2025-08-09,10,Saturday,1,8,1,58.0,2092,4800,0.43583333333333335,29.7,0.0,84,11.4,54,0.87,0,0,national_day_parade
2025-08-09,11,Saturday,1,8,1,59.0,2041,4800,0.42520833333333335,30.7,0.0,82,11.9,54,0.87,0,0,national_day_parade
2025-08-09,13,Saturday,1,8,1,60.5,2829,4800,0.589375,32.2,0.0,80,12.2,55,0.87,0,0,national_day_parade
2025-08-09,14,Saturday,1,8,1,61.0,2352,4800,0.49,32.2,0.0,81,11.7,56,0.87,0,0,national_day_parade
2025-07-12,9,Saturday,1,7,0,57.0,1990,4800,0.41458333333333336,28.7,0.0,86,10.9,55,0.86,0,0,world_aquatics
2025-08-09,18,Saturday,1,8,1,40.0,2014,4800,0.4195833333333333,30.2,0.0,88,9.7,58,0.87,0,0,national_day_parade
2025-08-09,19,Saturday,1,8,1,35.0,2241,4800,0.466875,29.2,0.0,89,9.2,58,0.87,0,0,national_day_parade
